lon,lat,RL1
42.0000000744,66.4839649928,2.85806953138451
41.9849329015,66.3894561933,2.73777868180031
41.9616674214,66.3432348697,2.69109953127412
41.8680224363,66.3245553594,2.69948684484851
41.8066412819,66.27988466,2.63666567830137
41.7657354541,66.2473631207,2.57414237595327
41.73493236,66.2248025826,2.57383422173925
41.6724605664,66.1924959694,2.49999900497698
41.630730282,66.1721786064,2.49894025641407
41.5785674469,66.1467819894,2.49301838378801
41.5368371705,66.1264646077,2.49260542363544
41.4953876133,66.1105370061,2.40345213422261
41.4439266374,66.0961146129,2.40217321287744
41.3924656386,66.0816921988,2.39168727210614
41.3410046195,66.0672698015,2.38102871537778
41.3000473169,66.059343616,2.286272894438
41.2269135875,66.0405545312,2.28492477720407
41.1845757364,66.0357019387,2.24915319381796
41.131653429,66.0296362432,2.21929938419439
41.099899968,66.0259968291,2.21900129361696
41.0681465558,66.0223573909,2.19457824428027
41.036393124,66.0187179364,2.19403984165078
40.998567386,66.0221534314,2.16712653555361
40.9623018924,66.0102259471,2.12589510643915
40.9305484336,66.0065865084,2.12504141835634
40.8776260999,66.0005207978,2.09317348593579
40.8035347781,65.9920288144,1.90174184306182
40.7401230804,65.9824500141,1.90149384723129
40.6878980295,65.9595183333,1.86431450149272
40.6464163672,65.9374429054,1.7023126747959
40.616027495,65.9147436424,1.703702544346
40.5556945514,65.865565103,1.56222027108753
40.5255280075,65.8409757854,1.56170361318077
40.4528703805,65.8013424545,1.44182856269807
40.4221555412,65.7828055225,1.44208436066274
40.3914329938,65.7757698772,1.4320726974179
40.3603354539,65.7679591897,1.43229342510721
40.3078035704,65.7532907265,1.31681522308568
40.2762912004,65.7437859036,1.3160512702817
40.2405311583,65.7330366115,1.31655936364371
40.2029623545,65.7036774791,1.29854374804895
40.161325465,65.6895728376,1.29743319130392
40.1197967963,65.6804847105,1.21095243067161
40.0471216517,65.6645804762,1.21023833156887
40.015975074,65.6577643677,1.19282843933022
39.9737557101,65.6491113559,1.19244428872158
39.9432998785,65.6418601218,1.1745690534425
39.9121533277,65.6350440204,1.17430686696727
39.870845717,65.6212468365,1.1328297487154
39.8297589631,65.6027406245,1.13222034257977
39.7825784064,65.5683239863,1.14135559479323
39.758029883,65.5375184593,1.14645101650313
39.7334814011,65.5067130074,1.17978495207395
39.7171156844,65.4861759656,1.17893296107592
39.7045712695,65.4556746911,1.18271194224408
39.7098527569,65.4155639776,1.18462133710765
39.7189554446,65.3654890388,1.26972471419912
39.7366949248,65.3301063195,1.27138435771122
39.7770918239,65.304857741,1.27098238391683
39.8192317029,65.2803887114,1.28595664170085
39.8613715376,65.255919707,1.28679933289936
39.914046366,65.2253333837,1.31704803577162
39.9456512331,65.2069815826,1.31723918458849
39.9772561506,65.1886298119,1.31761064495628
40.0126206415,65.1607236834,1.34437380742486
